holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c,hour,day_of_week,is_weekend,hour_sin,hour_cos,temp_c_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_precipitation,total_precipitation,is_overcast,is_clear,is_severe_weather,temp_c_zscore,traffic_volume_zscore,temp_c_minmax,traffic_volume_minmax,congestion_category
Nan,275.4,0.0,0.0,1,Clear,sky is clear,2012-10-06 06:00:00,1352,10,2.25,6,5,1,1.0,6.123233995736766e-17,0.8881865385235591,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.4351984242586989,-0.9600713893004916,0.8881865385235591,0.18571428571428572,Low
Nan,275.17,0.0,0.0,1,Clear,sky is clear,2012-10-06 07:00:00,2072,10,2.02,7,5,1,0.9659258262890683,-0.25881904510252063,0.8874447705356854,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.45244143277155796,-0.5977077756666169,0.8874447705356854,0.2846153846153846,Low
Nan,274.99,0.0,0.0,1,Clear,sky is clear,2012-10-06 08:00:00,3342,10,1.84,8,5,1,0.8660254037844387,-0.4999999999999998,0.886864256458219,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.46593596117292585,0.04146137615980074,0.886864256458219,0.45906593406593404,Medium
Nan,275.09,0.0,0.0,40,Clouds,scattered clouds,2012-10-06 09:00:00,4258,10,1.94,9,5,1,0.7071067811865476,-0.7071067811865475,0.8871867642790338,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.45843900094994366,0.5024684179495634,0.8871867642790338,0.5848901098901099,Medium
Nan,276.88,0.0,0.0,20,Clouds,few clouds,2012-10-06 10:00:00,4861,10,3.73,10,5,1,0.49999999999999994,-0.8660254037844387,0.892959654271616,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3242434129585626,0.8059479443679334,0.892959654271616,0.6677197802197802,High
Nan,278.04,0.0,0.0,20,Clouds,few clouds,2012-10-06 11:00:00,5191,10,4.89,11,5,1,0.258819045102521,-0.9659258262890682,0.896700744993066,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.23727867437196942,0.9720312672834593,0.896700744993066,0.7130494505494506,High
Nan,279.08,0.0,0.0,40,Clouds,scattered clouds,2012-10-06 12:00:00,5669,10,5.93,12,5,1,1.2246467991473532e-16,-1.0,0.9000548263295385,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.15931028805295477,1.212600444112615,0.9000548263295385,0.7787087912087912,High
Nan,280.12,0.0,0.0,75,Clouds,broken clouds,2012-10-06 13:00:00,5074,10,6.97,13,5,1,-0.2588190451025208,-0.9659258262890683,0.9034089076660109,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.08134190173394014,0.9131471800679547,0.9034089076660109,0.6969780219780219,High
Nan,280.25,0.0,0.0,75,Clouds,broken clouds,2012-10-06 14:00:00,5025,10,7.1,14,5,1,-0.4999999999999997,-0.8660254037844388,0.90382816783307,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.07159585344406331,0.8884863230289827,0.90382816783307,0.6902472527472527,High
Nan,280.0,0.0,0.0,75,Clouds,broken clouds,2012-10-06 15:00:00,5153,10,6.85,15,5,1,-0.7071067811865471,-0.7071067811865479,0.9030218982810333,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.09033825400151875,0.9529065210083382,0.9030218982810333,0.7078296703296704,High
Nan,279.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 16:00:00,5024,10,5.91,16,5,1,-0.8660254037844385,-0.5000000000000004,0.8999903247653755,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.1608096800975512,0.8879830402322689,0.8999903247653755,0.6901098901098901,High
Nan,278.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 17:00:00,4779,10,5.76,17,5,1,-0.9659258262890683,-0.25881904510252063,0.8995065630341536,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.17205512043202448,0.7646787550374088,0.8995065630341536,0.656456043956044,High
Nan,278.39,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 18:00:00,4362,10,5.24,18,5,1,-1.0,-1.8369701987210297e-16,0.8978295223659174,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.21103931359153177,0.5548098288077897,0.8978295223659174,0.5991758241758242,Medium
Nan,278.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 19:00:00,3860,10,5.01,19,5,1,-0.9659258262890684,0.2588190451025203,0.8970877543780436,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2282823221043908,0.30216186485750496,0.8970877543780436,0.5302197802197802,Medium
Nan,278.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 20:00:00,3160,10,5.01,20,5,1,-0.8660254037844386,0.5000000000000001,0.8970877543780436,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2282823221043908,-0.05013609284209534,0.8970877543780436,0.4340659340659341,Medium
Nan,277.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 21:00:00,2992,10,4.78,21,5,1,-0.7071067811865477,0.7071067811865474,0.8963459863901698,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2455253306172498,-0.1346876026899994,0.8963459863901698,0.41098901098901097,Medium
Nan,276.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 22:00:00,3202,10,3.75,22,5,1,-0.5000000000000004,0.8660254037844384,0.893024155835779,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.32274402091396626,-0.028998215380119322,0.893024155835779,0.4398351648351648,Medium
Nan,276.34,0.0,0.0,75,Clouds,broken clouds,2012-10-06 23:00:00,1941,10,3.19,23,5,1,-0.25881904510252157,0.9659258262890681,0.8912181120392169,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.36472699816266646,-0.6636378220361137,0.8912181120392169,0.2666208791208791,Low
Nan,276.11,0.0,0.0,75,Clouds,broken clouds,2012-10-07 00:00:00,1233,10,2.96,0,6,1,0.0,1.0,0.8904763440513431,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.38197000667552544,-1.0199620421094235,0.8904763440513431,0.16936813186813188,Low
Nan,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 03:00:00,323,10,2.58,3,6,1,0.7071067811865476,0.7071067811865476,0.8892508143322474,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.4104584555228577,-1.477949387118904,0.8892508143322474,0.04436813186813187,Low
Nan,275.65,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 04:00:00,312,10,2.5,4,6,1,0.8660254037844386,0.5000000000000001,0.8889928080755958,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.41645602370124346,-1.483485497882755,0.8889928080755958,0.04285714285714286,Low
Nan,275.51,0.0,0.0,75,Clouds,broken clouds,2012-10-07 05:00:00,627,10,2.36,5,6,1,0.9659258262890683,0.25881904510252074,0.8885412971264554,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.42695176801341855,-1.3249514169179348,0.8885412971264554,0.08612637362637363,Low
Nan,275.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 06:00:00,1508,10,1.9,6,6,1,1.0,6.123233995736766e-17,0.8870577611507078,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.4614377850391365,-0.8815592730131521,0.8870577611507078,0.20714285714285716,Low
Nan,274.77,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 07:00:00,1539,10,1.62,7,6,1,0.9659258262890683,-0.25881904510252063,0.8861547392524268,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.4824292736634866,-0.8659575063150269,0.8861547392524268,0.2114010989010989,Low
Nan,274.77,0.0,0.0,75,Clouds,broken clouds,2012-10-07 08:00:00,2232,10,1.62,8,6,1,0.8660254037844387,-0.4999999999999998,0.8861547392524268,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.4824292736634866,-0.5171825281924226,0.8861547392524268,0.3065934065934066,Medium
Nan,275.55,0.0,0.0,75,Clouds,broken clouds,2012-10-07 09:00:00,4568,10,2.4,9,6,1,0.7071067811865476,-0.7071067811865475,0.888670300254781,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.4239529839242256,0.6584860849308151,0.888670300254781,0.6274725274725275,Medium
Nan,276.24,0.0,0.0,75,Clouds,broken clouds,2012-10-07 10:00:00,4624,10,3.09,10,6,1,0.49999999999999994,-0.8660254037844387,0.8908956042184022,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3722239583856486,0.6866699215467831,0.8908956042184022,0.6351648351648351,High
Nan,277.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 11:00:00,4529,10,3.86,11,6,1,0.258819045102521,-0.9659258262890682,0.8933789144386751,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.3144973646686859,0.6388580558589801,0.8933789144386751,0.6221153846153846,Medium
Nan,277.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 12:00:00,5139,10,4.28,12,6,1,1.2246467991473532e-16,-1.0,0.8947334472860965,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.28301013173216066,0.9458605618543461,0.8947334472860965,0.7059065934065935,High
Nan,278.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 13:00:00,6640,10,5.3,13,6,1,-0.2588190451025208,-0.9659258262890683,0.8980230270584062,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2065411374577425,1.701288039721632,0.8980230270584062,0.9120879120879121,High
Nan,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 14:00:00,6589,10,6.12,14,6,1,-0.4999999999999997,-0.8660254037844388,0.9006675911890863,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.14506606362928862,1.6756206170892325,0.9006675911890863,0.9050824175824176,High
Nan,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 15:00:00,4429,10,6.12,15,6,1,-0.7071067811865471,-0.7071067811865479,0.9006675911890863,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.14506606362928862,0.5885297761876087,0.9006675911890863,0.6083791208791208,Medium
Nan,279.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 16:00:00,4329,10,6.29,16,6,1,-0.8660254037844385,-0.5000000000000004,0.9012158544844713,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.1323212312502189,0.5382014965162372,0.9012158544844713,0.5946428571428571,Medium
Nan,279.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 17:00:00,3833,10,6.17,17,6,1,-0.9659258262890683,-0.25881904510252063,0.9008288450994937,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.14131758351779755,0.2885732293462347,0.9008288450994937,0.526510989010989,Medium
Nan,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 18:00:00,4015,10,6.12,18,6,1,-1.0,-1.8369701987210297e-16,0.9006675911890863,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.14506606362928862,0.3801706983481308,0.9006675911890863,0.551510989010989,Medium
Nan,278.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 19:00:00,3382,10,4.96,19,6,1,-0.9659258262890684,0.2588190451025203,0.8969265004676362,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.23203080221588188,0.06159268802834933,0.8969265004676362,0.4645604395604396,Medium
Nan,276.79,0.0,0.0,75,Clouds,broken clouds,2012-10-07 20:00:00,2815,10,3.64,20,6,1,-0.8660254037844386,0.5000000000000001,0.8926693972328827,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.33099067715924657,-0.22376865770832693,0.8926693972328827,0.3866758241758242,Medium
Nan,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 21:00:00,2110,10,2.58,21,6,1,-0.7071067811865477,0.7071067811865474,0.8892508143322474,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.4104584555228577,-0.5785830293914959,0.8892508143322474,0.28983516483516486,Low
Nan,274.88,0.0,0.0,75,Clouds,broken clouds,2012-10-07 22:00:00,1555,10,1.73,22,6,1,-0.5000000000000004,0.8660254037844384,0.886509497855323,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.47418261741820616,-0.8579049815676075,0.886509497855323,0.2135989010989011,Low
Nan,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,10,0.77,23,6,1,-0.25881904510252157,0.9659258262890681,0.8834134227755022,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.5461534355588351,-1.1578615284089815,0.8834134227755022,0.13173076923076923,Low
Columbus Day,273.08,0.0,0.0,20,Clouds,few clouds,2012-10-08 00:00:00,455,10,-0.07,0,0,0,0.0,1.0,0.8807043570806592,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.6091279014318854,-1.4115160579526937,0.8807043570806592,0.0625,Low
Nan,272.62,0.0,0.0,20,Clouds,few clouds,2012-10-08 01:00:00,336,10,-0.53,1,0,0,0.25881904510252074,0.9659258262890683,0.8792208211049118,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.6436139184576034,-1.4714067107616258,0.8792208211049118,0.046153846153846156,Low
Nan,271.78,0.0,0.0,1,Clear,sky is clear,2012-10-08 02:00:00,265,10,-1.37,2,0,0,0.49999999999999994,0.8660254037844387,0.8765117554100686,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.7065883843306536,-1.5071397893282994,0.8765117554100686,0.036401098901098904,Low
Nan,271.05,0.0,0.0,1,Clear,sky is clear,2012-10-08 03:00:00,314,10,-2.1,3,0,0,0.7071067811865476,0.7071067811865476,0.8741574483181216,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.7613161939584236,-1.4824789322893275,0.8741574483181216,0.04313186813186813,Low
Nan,270.63,0.0,0.0,1,Clear,sky is clear,2012-10-08 04:00:00,779,10,-2.52,4,0,0,0.8660254037844386,0.5000000000000001,0.8728029154707002,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.7928034268949488,-1.2484524318174501,0.8728029154707002,0.1070054945054945,Low
Nan,270.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 05:00:00,2571,10,-2.82,5,0,0,0.9659258262890683,0.25881904510252074,0.8718353920082562,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.8152943075638953,-0.34656966010647333,0.8718353920082562,0.3531593406593407,Medium
Nan,269.61,0.0,0.0,20,Clouds,few clouds,2012-10-08 06:00:00,5563,10,-3.54,6,0,0,1.0,6.123233995736766e-17,0.8695133356983905,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.8692724211693671,1.1592524676609612,0.8695133356983905,0.7641483516483516,High
Nan,270.01,0.0,0.0,20,Clouds,few clouds,2012-10-08 07:00:00,6676,10,-3.14,7,0,0,0.9659258262890683,-0.25881904510252063,0.8708033669816493,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.8392845802774384,1.7194062204033256,0.8708033669816493,0.917032967032967,High
Nan,271.23,0.0,0.0,20,Clouds,few clouds,2012-10-08 08:00:00,5966,10,-1.92,8,0,0,0.8660254037844387,-0.4999999999999998,0.874737962395588,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.7478216655570556,1.3620754347365882,0.874737962395588,0.8195054945054945,High
Nan,273.71,0.0,0.0,20,Clouds,few clouds,2012-10-08 09:00:00,4832,10,0.56,9,0,0,0.7071067811865476,-0.7071067811865475,0.8827361563517915,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.5618970520270976,0.7913527432632357,0.8827361563517915,0.6637362637362637,High
Nan,276.77,0.0,0.0,20,Clouds,few clouds,2012-10-08 10:00:00,4395,10,3.62,10,0,0,0.49999999999999994,-0.8660254037844387,0.8926048956687199,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.33249006920384305,0.5714181610993424,0.8926048956687199,0.6037087912087912,Medium
Nan,279.47,0.0,0.0,20,Clouds,few clouds,2012-10-08 11:00:00,4411,10,6.32,11,0,0,0.258819045102521,-0.9659258262890682,0.9013126068307156,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.13007214318332425,0.5794706858467618,0.9013126068307156,0.6059065934065934,Medium
Nan,279.84,0.0,0.0,1,Clear,sky is clear,2012-10-08 12:00:00,4648,10,6.69,12,0,0,1.2246467991473532e-16,-1.0,0.9025058857677298,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.10233339035829019,0.6987487086679122,0.9025058857677298,0.6384615384615384,High
Nan,282.34,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 13:00:00,4602,10,9.19,13,0,0,-0.2588190451025208,-0.9659258262890683,0.9105685812880961,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.08509061521626418,0.6755977000190813,0.9105685812880961,0.6321428571428571,High
Nan,282.94,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 14:00:00,5125,10,9.79,14,0,0,-0.4999999999999997,-0.8660254037844388,0.9125036282129841,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.13007237655415724,0.9388146027003541,0.9125036282129841,0.7039835164835165,High
Nan,283.48,0.0,0.0,1,Clear,sky is clear,2012-10-08 15:00:00,5502,10,10.33,15,0,0,-0.7071067811865471,-0.7071067811865479,0.9142451704453832,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.17055596175826104,1.1285522170614246,0.9142451704453832,0.7557692307692307,High
Nan,284.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 16:00:00,5979,10,11.18,16,0,0,-0.8660254037844385,-0.5000000000000004,0.9169864869223079,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.23428012365360953,1.3686181110938664,0.9169864869223079,0.8212912087912088,High
Nan,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663,10,11.33,17,0,0,-0.9659258262890683,-0.25881904510252063,0.9174702486535298,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.24552556398808284,1.2095807473323326,0.9174702486535298,0.7778846153846154,High
Nan,284.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 18:00:00,4259,10,11.08,18,0,0,-1.0,-1.8369701987210297e-16,0.9166639791014931,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.22678316343062738,0.5029717007462772,0.9166639791014931,0.5850274725274726,Medium
Nan,281.99,0.0,0.0,20,Clouds,few clouds,2012-10-08 19:00:00,3069,10,8.84,19,0,0,-0.9659258262890684,0.2588190451025203,0.9094398039152448,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.058851254435826596,-0.09593482734304339,0.9094398039152448,0.42156593406593407,Medium
Nan,279.81,0.0,0.0,1,Clear,sky is clear,2012-10-08 20:00:00,2378,10,6.66,20,0,0,-0.8660254037844386,0.5000000000000001,0.9024091334214855,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.10458247842518485,-0.44370323987222027,0.9024091334214855,0.32664835164835165,Medium
Nan,279.35,0.0,0.0,1,Clear,sky is clear,2012-10-08 21:00:00,2030,10,6.2,21,0,0,-0.7071067811865477,0.7071067811865474,0.900925597445738,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.13906849545090288,-0.618845653128593,0.900925597445738,0.27884615384615385,Low
Nan,278.9,0.0,0.0,1,Clear,sky is clear,2012-10-08 22:00:00,1400,10,5.75,22,0,0,-0.5000000000000004,0.8660254037844384,0.8994743122520721,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.1728048164543227,-0.9359138150582332,0.8994743122520721,0.19230769230769232,Low
Nan,278.46,0.0,0.0,1,Clear,sky is clear,2012-10-08 23:00:00,917,10,5.31,23,0,0,-0.25881904510252157,0.9659258262890681,0.8980552778404876,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.20579144143544428,-1.1789994058709574,0.8980552778404876,0.12596153846153846,Low
Nan,277.78,0.0,0.0,1,Clear,sky is clear,2012-10-09 00:00:00,515,10,4.63,0,1,0,0.0,1.0,0.8958622246589479,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.25677077095172307,-1.3813190901498709,0.8958622246589479,0.07074175824175824,Low
Nan,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,10,4.12,1,1,0,0.25881904510252074,0.9659258262890683,0.8942174347727933,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.2950052680889322,-1.488518325849892,0.8942174347727933,0.04148351648351648,Low
Nan,277.47,0.0,0.0,1,Clear,sky is clear,2012-10-09 02:00:00,251,10,4.32,2,1,0,0.49999999999999994,0.8660254037844387,0.8948624504144225,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.2800113476429678,-1.5141857484822916,0.8948624504144225,0.03447802197802198,Low
Nan,276.97,0.0,0.0,20,Clouds,few clouds,2012-10-09 04:00:00,798,10,3.82,4,1,0,0.8660254037844386,0.5000000000000001,0.8932499113103493,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3174961487578787,-1.2388900586798897,0.8932499113103493,0.10961538461538461,Low
Nan,276.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 05:00:00,2678,10,3.37,5,1,0,0.9659258262890683,0.25881904510252074,0.8917986261166833,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3512324697612985,-0.29271840085810585,0.8917986261166833,0.3678571428571429,Medium
Nan,276.6,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 06:00:00,5733,10,3.45,6,1,0,1.0,6.123233995736766e-17,0.892056632373335,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.34523490158291276,1.2448105431022927,0.892056632373335,0.7875,High
Nan,277.31,0.0,0.0,75,Clouds,broken clouds,2012-10-09 07:00:00,6449,10,4.16,7,1,0,0.9659258262890683,-0.25881904510252063,0.8943464379011191,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.2920064839997393,1.6051610255493125,0.8943464379011191,0.8858516483516483,High
Nan,278.38,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 08:00:00,5765,10,5.23,8,1,0,0.8660254037844387,-0.4999999999999998,0.8977972715838359,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.21178900961383,1.2609155925971316,0.8977972715838359,0.7918956043956044,High
Nan,279.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 09:00:00,5599,10,6.2,9,1,0,0.7071067811865476,-0.7071067811865475,0.900925597445738,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.13906849545090288,1.177370648342655,0.900925597445738,0.7690934065934066,High
Nan,281.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 10:00:00,4534,10,8.22,10,1,0,0.49999999999999994,-0.8660254037844387,0.9074402554261941,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.01237010105333715,0.6413744698425488,0.9074402554261941,0.6228021978021978,Medium
Nan,283.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 11:00:00,4691,10,9.96,11,1,0,0.258819045102521,-0.9659258262890682,0.913051891508369,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.14281720893322705,0.720389868926602,0.913051891508369,0.6443681318681319,High
Nan,284.08,0.0,0.0,75,Clouds,broken clouds,2012-10-09 12:00:00,5067,10,10.93,12,1,0,1.2246467991473532e-16,-1.0,0.9161802173702712,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.2155377230961541,0.9096242004909587,0.9161802173702712,0.6960164835164835,High
Nan,285.14,0.0,0.0,75,Clouds,broken clouds,2012-10-09 13:00:00,5030,10,11.99,13,1,0,-0.2588190451025208,-0.9659258262890683,0.9195988002709066,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.29500550145976523,0.8910027370125512,0.9195988002709066,0.6909340659340659,High
Nan,286.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 14:00:00,5300,10,13.2,14,1,0,-0.4999999999999997,-0.8660254037844388,0.9235011449027638,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.38571872015784947,1.0268890921252543,0.9235011449027638,0.728021978021978,High
Nan,287.23,0.0,0.0,100,Rain,light rain,2012-10-09 15:00:00,5777,10,14.08,15,1,0,-0.7071067811865471,-0.7071067811865479,0.9263392137259328,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0.4516919701200927,1.266954986157696,0.9263392137259328,0.793543956043956,High
Nan,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 16:00:00,6349,10,15.38,16,1,0,-0.8660254037844385,-0.5000000000000004,0.9305318153965233,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.5491524530188611,1.554832745877941,0.9305318153965233,0.8721153846153846,High
Nan,290.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 17:00:00,6127,10,17.22,17,1,0,-0.9659258262890683,-0.25881904510252063,0.936465959299513,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.687096521121733,1.4431039650074964,0.936465959299513,0.8416208791208791,High
Nan,290.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 18:00:00,4460,10,16.98,18,1,0,-1.0,-1.8369701987210297e-16,0.9356919405295578,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.6691038165865759,0.6041315428857338,0.9356919405295578,0.6126373626373627,Medium
Nan,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-09 19:00:00,3418,10,15.71,19,1,0,-0.9659258262890684,0.2588190451025203,0.9315960912052116,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.5738924217547022,0.07971086871004306,0.9315960912052116,0.4695054945054945,Medium
Nan,287.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 20:00:00,2775,10,14.21,20,1,0,-0.8660254037844386,0.5000000000000001,0.9267584738929918,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.4614380184099696,-0.2438999695768755,0.9267584738929918,0.38118131868131866,Medium
Nan,285.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 21:00:00,2306,10,11.96,21,1,0,-0.7071067811865477,0.7071067811865474,0.9195020479246621,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.2927564133928706,-0.47993960123560775,0.9195020479246621,0.31675824175824174,Medium
Nan,283.46,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 22:00:00,1846,10,10.31,22,1,0,-0.5000000000000004,0.8660254037844384,0.9141806688812203,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.16905656971366465,-0.7114496877239165,0.9141806688812203,0.25357142857142856,Low
Nan,282.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 23:00:00,947,10,9.3,23,1,0,-0.25881904510252157,0.9659258262890681,0.9109233398909924,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.09333727146154468,-1.163900921969546,0.9109233398909924,0.1300824175824176,Low
