holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c
Nan,282.33,0.0,0.0,57,Mist,mist,2012-10-14 10:00:00,3370,10,9.18
Nan,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 11:00:00,3662,10,9.67
Nan,282.82,0.0,0.0,57,Mist,mist,2012-10-14 11:00:00,3662,10,9.67
Nan,283.33,0.0,0.0,57,Mist,mist,2012-10-14 12:00:00,4076,10,10.18
Nan,283.33,0.0,0.0,57,Rain,light rain,2012-10-14 12:00:00,4076,10,10.18
Nan,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 12:00:00,4076,10,10.18
Nan,283.75,0.0,0.0,93,Rain,light rain,2012-10-14 13:00:00,4128,10,10.6
Nan,283.75,0.0,0.0,93,Mist,mist,2012-10-14 13:00:00,4128,10,10.6
Nan,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 13:00:00,4128,10,10.6
Nan,284.09,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358,10,10.94
Nan,284.09,0.0,0.0,93,Rain,light rain,2012-10-14 14:00:00,4358,10,10.94
Nan,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 14:00:00,4358,10,10.94
Nan,284.55,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342,10,11.4
Nan,284.55,0.0,0.0,93,Rain,light rain,2012-10-14 15:00:00,4342,10,11.4
Nan,284.68,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234,10,11.53
Nan,284.64,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271,10,11.49
Nan,284.64,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271,10,11.49
Nan,284.4,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080,10,11.25
Nan,284.17,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453,10,11.02
Nan,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718,10,10.88
Nan,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439,10,10.43
Nan,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819,10,9.89
Nan,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002,10,8.8
Nan,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002,10,8.8
Nan,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542,10,8.46
Nan,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542,10,8.46
Nan,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303,10,8.42
Nan,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239,10,8.27
Nan,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335,10,8.14
Nan,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335,10,8.14
Nan,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810,10,7.87
Nan,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810,10,7.87
Nan,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606,10,7.67
Nan,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606,10,7.67
Nan,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714,10,7.24
Nan,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798,10,7.04
Nan,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,10,6.67
Nan,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094,10,6.6
Nan,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473,10,6.92
Nan,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529,10,7.17
Nan,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,10,8.57
Nan,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,10,10.86
Nan,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,10,12.73
Nan,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,10,13.72
Nan,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,10,14.45
Nan,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,10,14.12
Nan,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,10,13.03
Nan,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,10,12.05
Nan,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,10,11.53
Nan,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,10,11.34
Nan,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,10,10.39
Nan,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,10,9.18
Nan,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,10,8.06
Nan,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,10,6.72
Nan,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,10,5.78
Nan,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,10,4.76
Nan,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,10,4.06
Nan,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,10,3.46
Nan,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,10,2.96
Nan,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,10,1.66
Nan,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,10,1.84
Nan,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,10,4.76
Nan,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,10,7.56
Nan,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,10,10.7
Nan,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,10,12.86
Nan,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,10,13.16
Nan,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,10,15.0
Nan,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,10,16.0
Nan,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,10,15.84
Nan,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,10,15.71
Nan,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,10,15.01
Nan,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,10,14.13
Nan,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,10,13.89
Nan,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,10,13.75
Nan,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,10,13.94
Nan,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,10,13.94
Nan,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,10,13.74
Nan,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,10,13.78
Nan,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,10,13.78
Nan,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,10,13.92
Nan,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,10,13.41
Nan,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,10,12.76
Nan,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,10,12.14
Nan,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,10,11.77
Nan,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,10,12.2
Nan,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,10,12.57
Nan,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403,10,12.57
Nan,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,10,13.94
Nan,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,10,15.16
Nan,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,10,15.46
Nan,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,10,17.17
Nan,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,10,18.21
Nan,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,10,18.86
Nan,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,10,19.46
Nan,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,10,19.5
Nan,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,10,17.37
Nan,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,10,15.2
Nan,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,10,13.57
Nan,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,10,12.34
Nan,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,10,11.07
Nan,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,10,10.65
Nan,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,10,10.57
Nan,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,10,9.65
Nan,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,10,9.17
Nan,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,10,9.23
Nan,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,10,9.61
Nan,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,10,9.73
Nan,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,10,11.03
Nan,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,10,11.54
Nan,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,10,11.85
Nan,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,10,13.75
Nan,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,10,15.2
Nan,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,10,16.44
Nan,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,10,15.12
Nan,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,10,13.26
Nan,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,10,12.81
Nan,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,10,13.89
Nan,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,10,14.03
Nan,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,10,13.79
Nan,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,10,12.86
Nan,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,10,11.52
Nan,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,10,10.29
Nan,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,10,9.36
Nan,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,10,8.75
Nan,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,10,8.7
Nan,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,10,8.13
Nan,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,10,7.82
Nan,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,10,7.29
Nan,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,10,7.29
Nan,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,10,6.87
Nan,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,10,6.64
Nan,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,10,6.64
Nan,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720,10,6.64
Nan,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720,10,6.64
Nan,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,10,6.59
Nan,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370,10,6.59
Nan,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162,10,6.5
Nan,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,10,6.5
Nan,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,10,6.5
Nan,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,10,6.3
Nan,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,10,6.3
Nan,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,10,6.07
Nan,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,10,6.07
Nan,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235,10,6.07
Nan,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,10,6.2
Nan,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,10,6.2
Nan,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,10,6.77
Nan,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,10,7.29
Nan,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,10,7.85
Nan,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,10,8.36
Nan,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,10,8.78
Nan,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,10,8.79
Nan,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849,10,8.79
Nan,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,10,9.12
Nan,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,10,9.26
Nan,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,10,9.06
Nan,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,10,8.54
Nan,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,10,8.11
Nan,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,10,7.51
Nan,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077,10,7.28
Nan,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,10,7.28
Nan,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,10,6.95
Nan,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051,10,6.95
Nan,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051,10,6.95
Nan,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,10,6.91
Nan,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,10,6.91
Nan,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,10,7.13
Nan,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773,10,7.13
Nan,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,10,7.23
Nan,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432,10,7.47
Nan,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,10,7.47
Nan,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,10,7.76
Nan,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401,10,7.76
Nan,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,10,7.76
Nan,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,10,7.81
Nan,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,10,7.81
Nan,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759,10,7.81
Nan,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,10,7.98
Nan,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,10,7.98
Nan,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313,10,7.98
Nan,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824,10,8.13
Nan,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,10,8.13
Nan,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824,10,8.13
Nan,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787,10,8.04
Nan,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,10,8.04
Nan,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,10,8.04
Nan,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713,10,8.55
Nan,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713,10,8.55
Nan,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,10,8.55
Nan,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,10,8.55
Nan,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,10,8.87
Nan,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815,10,8.87
Nan,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,10,8.87
Nan,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,10,8.87
Nan,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339,10,9.2
Nan,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,10,9.2
Nan,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,10,9.2
Nan,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,10,9.56
Nan,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,10,9.56
Nan,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613,10,9.56
Nan,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,10,9.56
Nan,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,10,10.16
Nan,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,10,10.64
Nan,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,10,11.05
Nan,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,10,11.17
Nan,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,10,10.98
Nan,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,10,9.99
Nan,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,10,8.25
Nan,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,10,7.32
Nan,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,10,6.37
Nan,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,10,5.7
Nan,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,10,4.97
Nan,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,10,4.79
Nan,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,10,2.78
Nan,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,10,2.78
Nan,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,10,10.94
Nan,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,10,9.45
Nan,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,10,8.57
Nan,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,10,8.11
Nan,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,10,8.14
Nan,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,10,7.86
Nan,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,10,7.42
Nan,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,10,7.39
Nan,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,10,6.22
Nan,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,10,6.03
Nan,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,10,5.9
Nan,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,10,9.55
Nan,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,10,13.02
Nan,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,10,15.46
Nan,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,10,17.44
Nan,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,10,19.06
Nan,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,10,20.41
Nan,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,10,20.28
Nan,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,10,20.25
Nan,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,10,18.32
Nan,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,10,16.02
Nan,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,10,14.13
Nan,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,10,12.95
Nan,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,10,12.3
Nan,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,10,12.18
Nan,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,10,11.92
Nan,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,10,11.43
Nan,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,10,10.73
Nan,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,10,10.4
Nan,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,10,9.7
Nan,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,10,9.27
Nan,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,10,8.98
Nan,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,10,8.7
Nan,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,10,8.7
Nan,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484,10,9.92
Nan,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407,10,11.38
Nan,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725,10,12.45
Nan,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826,10,13.48
Nan,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945,10,13.6
Nan,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065,10,14.82
Nan,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618,10,15.39
Nan,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094,10,15.57
Nan,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844,10,15.38
Nan,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649,10,15.01
Nan,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180,10,14.44
Nan,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963,10,14.06
Nan,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450,10,13.14
Nan,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613,10,12.55
Nan,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021,10,12.46
Nan,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580,10,12.22
Nan,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580,10,12.22
Nan,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298,10,12.36
Nan,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261,10,12.45
Nan,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408,10,12.84
Nan,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408,10,12.84
Nan,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793,10,12.79
Nan,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793,10,12.79
Nan,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643,10,12.82
Nan,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643,10,12.82
Nan,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643,10,12.82
Nan,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593,10,12.58
Nan,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593,10,12.58
Nan,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593,10,12.58
Nan,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593,10,12.58
